title_y,num_correct,num_incorrect,accuracy,accuracy_group,installation_id,game_session_y
Mushroom Sorter (Assessment),1,0,1.0,3,07ae5a97,ebd8c4ae8d72beca
Bird Measurer (Assessment),0,1,0.0,0,07b3fc17,29e6dcb9b213fcaf
Mushroom Sorter (Assessment),0,1,0.0,0,07b3fc17,ac9c2dd167754141
Bird Measurer (Assessment),1,0,1.0,3,07be824e,1cf507ff9811a807
Mushroom Sorter (Assessment),1,0,1.0,3,07be824e,2fd3d453224fb0d1
Chest Sorter (Assessment),1,0,1.0,3,07be824e,34b1b8c674ad93e8
Cart Balancer (Assessment),1,0,1.0,3,07be824e,6a7eb2f464086d90
Chest Sorter (Assessment),0,5,0.0,0,07c25408,1c5ff4f9d45bddd1
Cart Balancer (Assessment),0,1,0.0,0,07efaff2,797fe11f81d16c63
Mushroom Sorter (Assessment),1,1,0.5,2,08062502,657b142b7c9198b9
Chest Sorter (Assessment),0,10,0.0,0,080f9689,0044e1620fd0491d
Cart Balancer (Assessment),0,4,0.0,0,080f9689,1db44f89704449eb
Mushroom Sorter (Assessment),1,0,1.0,3,080f9689,e72e5c8d22a01d1f
Cauldron Filler (Assessment),1,0,1.0,3,0864d9a2,15fcf0450e8e2aeb
Cart Balancer (Assessment),1,1,0.5,2,0864d9a2,23845a7b7b087a55
Chest Sorter (Assessment),1,0,1.0,3,0864d9a2,7c31a655a3f4411b
Bird Measurer (Assessment),1,2,0.3333333333333333,1,0864d9a2,882bcf662548ce37
Mushroom Sorter (Assessment),1,0,1.0,3,088caf6e,da5e987650b84ad6
Bird Measurer (Assessment),1,4,0.2,1,088caf6e,ee6c3feaeae64699
Mushroom Sorter (Assessment),0,1,0.0,0,08987c08,02a4526649adaf9c
Cauldron Filler (Assessment),0,5,0.0,0,08987c08,037160d72b93f8b0
Bird Measurer (Assessment),0,1,0.0,0,08987c08,0b5ab36d06413fe0
Cart Balancer (Assessment),0,3,0.0,0,08987c08,13d5be7b08696f5a
Chest Sorter (Assessment),0,1,0.0,0,08987c08,1fed75408e7c7a3a
Mushroom Sorter (Assessment),1,0,1.0,3,08a47256,b6499d29ed85450a
Cart Balancer (Assessment),1,0,1.0,3,08a6814c,425c64fc8747dbc0
Mushroom Sorter (Assessment),1,0,1.0,3,08a6814c,5f5093eb35f6e32e
Chest Sorter (Assessment),1,2,0.3333333333333333,1,08d50b54,0a113a3d07591ef7
Cauldron Filler (Assessment),1,0,1.0,3,08d50b54,278be9c582337e3f
Cart Balancer (Assessment),1,0,1.0,3,08d50b54,2e1294ae187fbe95
Bird Measurer (Assessment),1,0,1.0,3,08d50b54,df1bdde3020318fe
Mushroom Sorter (Assessment),1,0,1.0,3,08d50b54,e2074fe962714052
Cart Balancer (Assessment),1,0,1.0,3,08df1cd0,08dd7397cda34e10
Cart Balancer (Assessment),1,0,1.0,3,08df9f9c,3cc62141ee049b2d
Chest Sorter (Assessment),0,5,0.0,0,08df9f9c,57784efa63682312
Mushroom Sorter (Assessment),1,0,1.0,3,08e5c4e6,2d44829d27b9ddea
Chest Sorter (Assessment),1,15,0.0625,1,08e5c4e6,4b51f8447316a6c5
Cart Balancer (Assessment),1,0,1.0,3,08e5c4e6,f5646e3805aa96cd
Cart Balancer (Assessment),1,0,1.0,3,08eee52e,3893b3eb3a464299
Chest Sorter (Assessment),0,5,0.0,0,08eee52e,68abfc78f2f727cb
Mushroom Sorter (Assessment),1,0,1.0,3,08eee52e,c1c290b861bc1ba9
Cauldron Filler (Assessment),1,1,0.5,2,091d51e8,9d68f13545cbfbe1
Chest Sorter (Assessment),1,6,0.14285714285714285,1,091d51e8,aa866f9deec74cd4
Cart Balancer (Assessment),1,0,1.0,3,091d51e8,e605b835d39b4d8b
Cauldron Filler (Assessment),1,0,1.0,3,091f80a9,9e3edd8f287070a3
Cauldron Filler (Assessment),1,0,1.0,3,0925babb,aedb93d8fbba077d
Chest Sorter (Assessment),0,7,0.0,0,092691b2,dc4db911c2893e70
Cauldron Filler (Assessment),1,1,0.5,2,09296168,1c0efd1f3881d1b5
Chest Sorter (Assessment),0,5,0.0,0,09296168,545fc83da3a043c4
Bird Measurer (Assessment),0,4,0.0,0,09296168,635e992215e14c2c
Cart Balancer (Assessment),1,2,0.3333333333333333,1,09296168,c273dd62adbfc8a4
Mushroom Sorter (Assessment),1,3,0.25,1,09296168,fe3dfe7e9617e73e
Mushroom Sorter (Assessment),1,2,0.3333333333333333,1,0938a8eb,81199400a4c34052
Cauldron Filler (Assessment),1,0,1.0,3,099a3ab8,cadde9ac6f02f474
Cart Balancer (Assessment),1,0,1.0,3,09a22787,284e2294fbe6692d
Cauldron Filler (Assessment),1,0,1.0,3,09bbf58e,55080ad038d7a3bb
Mushroom Sorter (Assessment),1,1,0.5,2,09bbf58e,afb6122a837620c3
Chest Sorter (Assessment),0,4,0.0,0,09d4b5a0,07c5f45e5a01496b
Cauldron Filler (Assessment),1,0,1.0,3,09d4b5a0,1656aaf5087cbcb8
Mushroom Sorter (Assessment),1,1,0.5,2,09d4b5a0,4e28f7b8f0fee87c
Bird Measurer (Assessment),0,3,0.0,0,09d4b5a0,6af189c319d32496
Cart Balancer (Assessment),1,1,0.5,2,09d4b5a0,bf8d171e392b4778
Chest Sorter (Assessment),0,1,0.0,0,09ffa409,2abd0c29943c1289
Cart Balancer (Assessment),1,1,0.5,2,09ffa409,a2eccd4103c10b7b
Cauldron Filler (Assessment),1,0,1.0,3,09ffa409,aae45a29505b841b
Mushroom Sorter (Assessment),1,0,1.0,3,0a00abf7,73ec9318e0896f6e
Mushroom Sorter (Assessment),1,0,1.0,3,0a0957ca,26a1d3bb370ce46d
Bird Measurer (Assessment),1,0,1.0,3,0a0957ca,2f80ef49fdf5108e
Cart Balancer (Assessment),1,1,0.5,2,0a0957ca,3598a15c40e6c310
Chest Sorter (Assessment),1,2,0.3333333333333333,1,0a0957ca,3645204c72db992b
Cauldron Filler (Assessment),1,0,1.0,3,0a0957ca,b8e4dcb7ee4f0d1b
Chest Sorter (Assessment),0,2,0.0,0,0a0b1178,574a1459663e69d0
Cart Balancer (Assessment),1,0,1.0,3,0a2bea41,7d08b2f6d51200e8
Mushroom Sorter (Assessment),0,1,0.0,0,0a2bea41,e3f84613183d7ae8
Mushroom Sorter (Assessment),1,1,0.5,2,0a313708,137c47683b9de90a
Chest Sorter (Assessment),0,1,0.0,0,0a313708,534e33f21732bd63
Cauldron Filler (Assessment),1,1,0.5,2,0a313708,6669cb504c44bacf
Cart Balancer (Assessment),1,1,0.5,2,0a313708,674b889c623347a0
Bird Measurer (Assessment),0,3,0.0,0,0a313708,77a10298eea07ac7
Mushroom Sorter (Assessment),1,0,1.0,3,0a386c5e,f33fc3f5e530195f
Cauldron Filler (Assessment),1,0,1.0,3,0a45d619,e2f3ea1e283f2c02
Chest Sorter (Assessment),0,2,0.0,0,0a90d04c,2bfb0cf4333d6f7e
Cauldron Filler (Assessment),1,2,0.3333333333333333,1,0a90d04c,737a3ce573998bd4
Bird Measurer (Assessment),0,2,0.0,0,0a90d04c,7f2398696a0db995
Cart Balancer (Assessment),1,1,0.5,2,0a90d04c,8169de3059b78203
Mushroom Sorter (Assessment),0,2,0.0,0,0a90d04c,f56d527e489ee896
Cart Balancer (Assessment),1,1,0.5,2,0ab39a3b,24a8c6327f9ecf6c
Cauldron Filler (Assessment),1,1,0.5,2,0ab39a3b,e57c26a3957adc44
Cauldron Filler (Assessment),1,0,1.0,3,0b105ef6,ac7160c1563a98a5
Bird Measurer (Assessment),1,1,0.5,2,0b2fe8e3,0f0142bac675e929
Chest Sorter (Assessment),0,2,0.0,0,0b2fe8e3,0fc1dfb9284e31ff
Cauldron Filler (Assessment),1,0,1.0,3,0b2fe8e3,1a006171264da79c
Mushroom Sorter (Assessment),1,0,1.0,3,0b2fe8e3,b5f9ddef30b29975
Bird Measurer (Assessment),1,0,1.0,3,0b51fa75,4998135d4bb80b51
Mushroom Sorter (Assessment),1,0,1.0,3,0b51fa75,9d43d8adb93c22b9
Mushroom Sorter (Assessment),0,2,0.0,0,0b554988,30b3e4da3b3e73fd
Cart Balancer (Assessment),1,3,0.25,1,0b6d68e5,016f0eb3d71c30a8
Chest Sorter (Assessment),1,0,1.0,3,0b6d68e5,26fe5615d6efbae3
Bird Measurer (Assessment),1,0,1.0,3,0b6d68e5,75e0b1f83c1745cf
Mushroom Sorter (Assessment),0,2,0.0,0,0b7ad11d,2ccc51db673c0cae
Mushroom Sorter (Assessment),1,0,1.0,3,0b80b297,b614a2597df4de67
Bird Measurer (Assessment),1,0,1.0,3,0b80b297,ef7401a291644690
Mushroom Sorter (Assessment),1,1,0.5,2,0b9885aa,0cbd72afa1cb1833
Cauldron Filler (Assessment),1,2,0.3333333333333333,1,0b9df2fe,82184e96eb84bc3f
Mushroom Sorter (Assessment),1,0,1.0,3,0b9df2fe,ab8456e20230d724
Cart Balancer (Assessment),1,0,1.0,3,0b9df2fe,c022674ab7f0b56c
Cauldron Filler (Assessment),1,0,1.0,3,0bb3bb7f,6c4c4dd1c4d03c05
Mushroom Sorter (Assessment),1,1,0.5,2,0bb876f0,2ace68cc3f5b1e60
Chest Sorter (Assessment),1,0,1.0,3,0bb876f0,421217f23c80ec8d
Cart Balancer (Assessment),1,0,1.0,3,0bb876f0,9ca7a6f89e8dcf73
Mushroom Sorter (Assessment),1,1,0.5,2,0bbdf324,061fbd16ba83db63
Bird Measurer (Assessment),0,6,0.0,0,0be4126e,4252bf36652c1166
Mushroom Sorter (Assessment),1,0,1.0,3,0be4126e,aa762e59a7bcf384
Mushroom Sorter (Assessment),0,1,0.0,0,0be831c0,19dfde89e93f06f2
Chest Sorter (Assessment),0,6,0.0,0,0be831c0,362653c6c7b46ab6
Cauldron Filler (Assessment),1,0,1.0,3,0be831c0,6a7975ee65abbe84
Cart Balancer (Assessment),0,1,0.0,0,0be831c0,e4f318ba601ac697
Cauldron Filler (Assessment),1,0,1.0,3,0bed589b,6c61d41627539116
Mushroom Sorter (Assessment),1,0,1.0,3,0bed589b,700aa42dd734f0e4
Bird Measurer (Assessment),1,0,1.0,3,0bed589b,b259dde6ac1a5387
Chest Sorter (Assessment),1,0,1.0,3,0bed589b,b5f8564bf2ba8bde
Cart Balancer (Assessment),1,0,1.0,3,0bf95a69,0cd4b201df6f8731
Cauldron Filler (Assessment),1,0,1.0,3,0c11e6a6,c34b302ae4dab2fd
Chest Sorter (Assessment),0,4,0.0,0,0c565b53,03fbf594c77d908f
Cauldron Filler (Assessment),1,0,1.0,3,0c565b53,621536283b2ceff4
Mushroom Sorter (Assessment),1,5,0.16666666666666666,1,0ca9ff42,d3fa839460ac8014
Mushroom Sorter (Assessment),1,0,1.0,3,0cb081d8,5d5a8dd33d5a0412
Bird Measurer (Assessment),1,0,1.0,3,0cb56246,9507dce5cf79f15d
Mushroom Sorter (Assessment),1,0,1.0,3,0cb56246,abdcb438657be84c
Mushroom Sorter (Assessment),1,0,1.0,3,0cc1d512,08ef542a5e2eba09
Cart Balancer (Assessment),1,0,1.0,3,0cc1d512,770694057c9c34d3
Chest Sorter (Assessment),0,1,0.0,0,0cc1d512,beeb10616498cf58
Cart Balancer (Assessment),1,0,1.0,3,0cc2a247,0bca967cb0dcc005
Chest Sorter (Assessment),1,1,0.5,2,0cc2a247,12b4fa0157d79cb4
Cauldron Filler (Assessment),1,0,1.0,3,0cc2a247,210633fd86bcd739
Mushroom Sorter (Assessment),1,0,1.0,3,0cc2a247,61b6a7253ba2ecf2
Bird Measurer (Assessment),1,0,1.0,3,0cc2a247,b6dc4fe295621be6
Cauldron Filler (Assessment),1,0,1.0,3,0cd05f81,e62f033ab81c78f3
Mushroom Sorter (Assessment),0,1,0.0,0,0ceb6116,d79e6c1ca4f57067
Cart Balancer (Assessment),0,4,0.0,0,0cec1323,08c9e731fbbb24a0
Cauldron Filler (Assessment),0,1,0.0,0,0cec1323,26e58d1c53a7ecae
Chest Sorter (Assessment),0,2,0.0,0,0cec1323,98e9dd94cbbcf2db
Bird Measurer (Assessment),1,4,0.2,1,0cf2a23c,5fd6bce2542a8934
Cauldron Filler (Assessment),1,1,0.5,2,0cf2a23c,6369b94def2a7f5d
Cart Balancer (Assessment),1,0,1.0,3,0cf2a23c,74e192087bd5b0b1
Mushroom Sorter (Assessment),1,1,0.5,2,0cf2a23c,840b893d29965dbb
Chest Sorter (Assessment),1,5,0.16666666666666666,1,0cf2a23c,8b6a159b5089ea8f
Cauldron Filler (Assessment),1,1,0.5,2,0d09ed83,13297dbcaec5c963
Mushroom Sorter (Assessment),1,0,1.0,3,0d09ed83,58fbf11dd652b6d1
Bird Measurer (Assessment),1,1,0.5,2,0d09ed83,730900785940a50e
Chest Sorter (Assessment),1,0,1.0,3,0d09ed83,eaabf00784d7afb3
Mushroom Sorter (Assessment),0,1,0.0,0,0d230220,e9041e9d84abce65
Cauldron Filler (Assessment),1,1,0.5,2,0d5a0603,647e60488de8d958
Mushroom Sorter (Assessment),1,0,1.0,3,0d5a1a5e,050db086bba8dd19
Chest Sorter (Assessment),0,2,0.0,0,0d5a1a5e,6ea6c154f7f2520d
Cart Balancer (Assessment),1,2,0.3333333333333333,1,0d5a1a5e,6ed4f652932878d1
Cauldron Filler (Assessment),1,1,0.5,2,0d5a1a5e,cd96d0960bf968d2
Bird Measurer (Assessment),0,1,0.0,0,0d5a1a5e,e58d8b42c5d0308c
Chest Sorter (Assessment),0,1,0.0,0,0d7a9eb6,13f4edefb6b9574e
Bird Measurer (Assessment),0,6,0.0,0,0d7a9eb6,140573e202410bbf
Cart Balancer (Assessment),0,1,0.0,0,0d7a9eb6,3c5ed404731fa9d2
Mushroom Sorter (Assessment),1,1,0.5,2,0d7a9eb6,45222420e3047474
Cauldron Filler (Assessment),1,2,0.3333333333333333,1,0d7a9eb6,a12c3b70c50d85bd
Mushroom Sorter (Assessment),1,1,0.5,2,0d8cdec2,0b0ed92e9e136faf
Cauldron Filler (Assessment),1,0,1.0,3,0d8cdec2,1912a85694bee0ae
Cart Balancer (Assessment),1,0,1.0,3,0d8cdec2,c6fe9df856ed7a4b
Bird Measurer (Assessment),1,5,0.16666666666666666,1,0d8cdec2,ec008b24cb154670
Mushroom Sorter (Assessment),1,1,0.5,2,0d9d00d2,31f4076dbc0308af
Chest Sorter (Assessment),0,3,0.0,0,0d9d00d2,45890c6cf3f73f97
Cauldron Filler (Assessment),1,2,0.3333333333333333,1,0d9d00d2,60ce353a3427ca7a
Cart Balancer (Assessment),1,0,1.0,3,0d9d00d2,93ced0bed16fc37f
Mushroom Sorter (Assessment),1,0,1.0,3,0db380b1,d35fbf784a94e32c
Bird Measurer (Assessment),1,0,1.0,3,0db380b1,eadffd8e9ec1daf3
Chest Sorter (Assessment),0,1,0.0,0,0db9cfbb,2942ca56cc220ca7
Bird Measurer (Assessment),1,2,0.3333333333333333,1,0db9cfbb,3004b6159bb225ed
Cauldron Filler (Assessment),1,0,1.0,3,0db9cfbb,64896a01f2b72480
Cart Balancer (Assessment),1,0,1.0,3,0db9cfbb,c7d3121fc77c9c9b
Cart Balancer (Assessment),1,0,1.0,3,0dcda606,ae0e19422e575668
Cauldron Filler (Assessment),0,11,0.0,0,0dd5afc5,54071873a639eecf
Mushroom Sorter (Assessment),0,5,0.0,0,0dd5afc5,abd3e92aa64e1ac0
Cauldron Filler (Assessment),1,0,1.0,3,0e02f80d,c22bea610de541ae
Cauldron Filler (Assessment),0,1,0.0,0,0e06b371,38631e1fc85fc5d2
Cart Balancer (Assessment),0,12,0.0,0,0e06b371,519ca2fc9cce2688
Mushroom Sorter (Assessment),1,0,1.0,3,0e0a3652,1494073c461d3977
Bird Measurer (Assessment),1,0,1.0,3,0e1506ef,5340ab4deb82188c
Chest Sorter (Assessment),1,2,0.3333333333333333,1,0e1506ef,ed0beb50a2d8aef1
Cart Balancer (Assessment),0,1,0.0,0,0e31fa8d,65f08a07545d5473
Cart Balancer (Assessment),1,0,1.0,3,0e6ce372,125791e7e8a632cf
Mushroom Sorter (Assessment),1,0,1.0,3,0e6ce372,693ebd07c3b9c96c
Bird Measurer (Assessment),1,0,1.0,3,0e6ce372,6953a2c0589499f9
Chest Sorter (Assessment),0,1,0.0,0,0e6ce372,69a666503a718e9c
Cauldron Filler (Assessment),1,0,1.0,3,0e6ce372,6dfd60ae1419992c
Cauldron Filler (Assessment),1,0,1.0,3,0e6fab41,5c44dfdd8373e13f
Chest Sorter (Assessment),0,1,0.0,0,0e6fab41,a5cea3e937d31c9d
Cart Balancer (Assessment),1,0,1.0,3,0e6fab41,bc4c9beefc513530
Bird Measurer (Assessment),0,6,0.0,0,0e70dddc,427c2bb889ac7f51
Chest Sorter (Assessment),0,6,0.0,0,0e70dddc,47262021cf80443f
Cart Balancer (Assessment),1,0,1.0,3,0e70dddc,706f2e390aaef8f8
Mushroom Sorter (Assessment),1,1,0.5,2,0e70dddc,9ee2014926404c45
Cauldron Filler (Assessment),1,5,0.16666666666666666,1,0e70dddc,f159d0e58fe4c579
Chest Sorter (Assessment),0,8,0.0,0,0e792a70,99e5c3a6205313fc
Mushroom Sorter (Assessment),1,0,1.0,3,0ea6142a,70135b04539d685c
Bird Measurer (Assessment),1,2,0.3333333333333333,1,0ea6142a,7eef43975307b64e
Bird Measurer (Assessment),0,3,0.0,0,0ec92788,853709df5a5dd47d
Mushroom Sorter (Assessment),1,1,0.5,2,0ed88e7d,0b8cfc24a8ed527a
Cart Balancer (Assessment),1,0,1.0,3,0ed88e7d,2913fb170d544856
Chest Sorter (Assessment),0,2,0.0,0,0ed88e7d,7f8e9cedba98b44c
Bird Measurer (Assessment),1,1,0.5,2,0ed88e7d,a0c8588b9c74332a
Mushroom Sorter (Assessment),1,0,1.0,3,0ef56279,9a7639016b4dce90
Bird Measurer (Assessment),1,0,1.0,3,0ef56279,b667f0db8d156c75
Cauldron Filler (Assessment),1,0,1.0,3,0ef56279,e86f041d1dd1ab30
Cart Balancer (Assessment),1,0,1.0,3,0ef62aad,838ae94168d1ed78
Chest Sorter (Assessment),0,4,0.0,0,0ef62aad,a4e5f22b844d4011
Cauldron Filler (Assessment),1,0,1.0,3,0f07e13a,983f7e70710cb19e
Mushroom Sorter (Assessment),0,3,0.0,0,0f07e13a,d33d7b8eaf6b03b7
Chest Sorter (Assessment),0,9,0.0,0,0f0eb744,166dce8647bac94e
Mushroom Sorter (Assessment),0,3,0.0,0,0f0eb744,23ba8482799c74df
Bird Measurer (Assessment),1,5,0.16666666666666666,1,0f0eb744,4303c3a24630fae4
Cauldron Filler (Assessment),1,2,0.3333333333333333,1,0f0eb744,78bfa39df5c92a74
Cart Balancer (Assessment),1,3,0.25,1,0f0eb744,9a5ad6e59949fd77
Cauldron Filler (Assessment),1,1,0.5,2,0f11e020,285c3a169803aac9
Bird Measurer (Assessment),1,0,1.0,3,0f11e020,596389679569cf66
Cart Balancer (Assessment),1,0,1.0,3,0f11e020,742505269015f410
Chest Sorter (Assessment),1,5,0.16666666666666666,1,0f11e020,9ca28aee86733b81
Mushroom Sorter (Assessment),1,0,1.0,3,0f11e020,9ca9e1a20134a860
Cart Balancer (Assessment),0,2,0.0,0,0f2e23b4,eef350d7f9c333e2
Mushroom Sorter (Assessment),1,0,1.0,3,0f331094,2507a6a6814dd1ed
Cauldron Filler (Assessment),1,0,1.0,3,0f331094,e15dcd2000398430
Bird Measurer (Assessment),0,11,0.0,0,0f35f808,50986f6942333b80
Cauldron Filler (Assessment),1,1,0.5,2,0f35f808,7c253be7ef1b867d
Mushroom Sorter (Assessment),1,0,1.0,3,0f35f808,82fa7cb16636b9d9
Chest Sorter (Assessment),0,2,0.0,0,0f47f086,3852f629223c5639
Cart Balancer (Assessment),0,7,0.0,0,0f568eb8,02e2eb962e6ca80c
Cauldron Filler (Assessment),0,1,0.0,0,0f568eb8,03f84b80c8791bcb
Bird Measurer (Assessment),1,6,0.14285714285714285,1,0f5b30fb,afdc90899db2e925
Cart Balancer (Assessment),0,5,0.0,0,0f5b30fb,ce7833995bed4876
Mushroom Sorter (Assessment),1,1,0.5,2,0f5b30fb,e6b4fd56065276a5
Chest Sorter (Assessment),1,0,1.0,3,0fa2ac20,7a17829bfafcead8
Bird Measurer (Assessment),1,0,1.0,3,0fa2ac20,9d26ce7d9a603500
Cart Balancer (Assessment),1,0,1.0,3,0fa2ac20,acff47c53c7e9bab
Cart Balancer (Assessment),1,0,1.0,3,0fa3edde,41fd0d4b99d45fb8
Chest Sorter (Assessment),0,6,0.0,0,0fa3edde,e9a94294cf50c886
Cart Balancer (Assessment),1,0,1.0,3,0fa644f7,4fda2cb7e84d9212
Chest Sorter (Assessment),0,3,0.0,0,0fa644f7,5c9bb3417dc2275e
Bird Measurer (Assessment),1,5,0.16666666666666666,1,0fbc47c6,021342a43b35eded
Mushroom Sorter (Assessment),1,0,1.0,3,0fbc47c6,9681e6ed78e8d31e
Bird Measurer (Assessment),0,4,0.0,0,0fdd65f6,e2ea33ca4d69ca24
Mushroom Sorter (Assessment),1,1,0.5,2,1001b649,02c8d3ace69be30f
Cauldron Filler (Assessment),1,0,1.0,3,1001b649,8e5dec51ef244c1e
Bird Measurer (Assessment),1,1,0.5,2,1001b649,b2c0cf94aa25b00d
Cart Balancer (Assessment),1,0,1.0,3,1014b8ac,4a8a677ca267eb65
Mushroom Sorter (Assessment),1,0,1.0,3,10189f14,61dd47f0664145df
Mushroom Sorter (Assessment),1,0,1.0,3,10224630,2020b7fe82b9d40a
Cauldron Filler (Assessment),1,1,0.5,2,10224630,2685bd6f4e7b3771
Bird Measurer (Assessment),0,9,0.0,0,10224630,68431d4e37738f82
Cart Balancer (Assessment),1,2,0.3333333333333333,1,10224630,71737e0c30001976
Chest Sorter (Assessment),0,3,0.0,0,10224630,bce74bb4349bcf25
Chest Sorter (Assessment),0,1,0.0,0,10337552,58ddf2efd7223f33
Cart Balancer (Assessment),0,3,0.0,0,10337552,5cfde61a6baa0a0c
Cauldron Filler (Assessment),1,2,0.3333333333333333,1,10337552,66e8331a59f15ff3
Bird Measurer (Assessment),0,1,0.0,0,10629430,c134136f307a23fb
Bird Measurer (Assessment),0,12,0.0,0,10734096,701b6274afc7c8b7
Cart Balancer (Assessment),0,1,0.0,0,10734096,83654a416d4c5708
Cauldron Filler (Assessment),1,1,0.5,2,10734096,ae107804035f4953
Cauldron Filler (Assessment),1,0,1.0,3,107c95d8,725162c1fd3768ff
Bird Measurer (Assessment),0,3,0.0,0,107c95d8,880bd8125c1002f8
Cart Balancer (Assessment),1,0,1.0,3,107e6f09,aea66595b55ad60c
Chest Sorter (Assessment),0,17,0.0,0,108634a9,68ef7770d2abf599
Cart Balancer (Assessment),1,0,1.0,3,1091d87b,0cb078ee4876b97a
Cauldron Filler (Assessment),1,0,1.0,3,1091d87b,5191c7ee09648fe6
Chest Sorter (Assessment),1,2,0.3333333333333333,1,1091d87b,a67e5672f2d0ba5f
Bird Measurer (Assessment),1,10,0.09090909090909093,1,1091d87b,de0d1bd6d696eeb8
Cauldron Filler (Assessment),1,1,0.5,2,1098ba58,4002c0d9d3c1d742
Cart Balancer (Assessment),1,0,1.0,3,109a4bce,00c09991e764d247
Cauldron Filler (Assessment),1,0,1.0,3,109a4bce,71d6cb04b5cbe7f3
Chest Sorter (Assessment),0,5,0.0,0,109a4bce,75f6a209de261de1
Mushroom Sorter (Assessment),1,0,1.0,3,109a4bce,7b5b3a447adb981a
Bird Measurer (Assessment),1,0,1.0,3,109a4bce,7cb0086c1ed82aae
Mushroom Sorter (Assessment),0,2,0.0,0,10ac4a88,368467f477eb2d19
Cauldron Filler (Assessment),0,2,0.0,0,10b85970,34fc5c2db46a4092
Mushroom Sorter (Assessment),1,0,1.0,3,10b85970,4730abc08a607fc4
Mushroom Sorter (Assessment),0,2,0.0,0,10b95d3e,a58c27ef43450a78
Chest Sorter (Assessment),0,4,0.0,0,10b95d3e,c9d9b2d30229755d
Cart Balancer (Assessment),0,6,0.0,0,10b95d3e,df9bd3a88dcded6b
Cauldron Filler (Assessment),1,0,1.0,3,10f22a60,14e54c57c6c03747
Cart Balancer (Assessment),1,0,1.0,3,10f7bed2,cde0c4f89c66db35
Bird Measurer (Assessment),0,1,0.0,0,11052b00,1f478862fb9d5d15
Mushroom Sorter (Assessment),1,1,0.5,2,11052b00,22367958597ae3c3
Cart Balancer (Assessment),1,0,1.0,3,11052b00,29b27f3bd2ff0eec
Cauldron Filler (Assessment),1,0,1.0,3,11052b00,b0fa6c7acf4dbe25
Chest Sorter (Assessment),0,1,0.0,0,11052b00,ed047a4faf3a8048
Cart Balancer (Assessment),1,0,1.0,3,110da640,0a89ff6b36ce8303
Chest Sorter (Assessment),1,6,0.14285714285714285,1,110da640,96437555b11473b0
Cauldron Filler (Assessment),1,1,0.5,2,110da640,b888e5e0bc25ee8d
Mushroom Sorter (Assessment),0,1,0.0,0,1123e9b8,c398d2d40ced5ef1
Cart Balancer (Assessment),1,0,1.0,3,11353e10,52ece2759d2cc32d
Mushroom Sorter (Assessment),1,1,0.5,2,11353e10,ba6165a047800b0d
Chest Sorter (Assessment),0,5,0.0,0,11353e10,c3d70f580fb208aa
Bird Measurer (Assessment),1,19,0.05,1,11353e10,f294813a5e26ca28
Mushroom Sorter (Assessment),0,2,0.0,0,113e6e4d,3d151dcc792c9c9e
Cauldron Filler (Assessment),1,2,0.3333333333333333,1,113e6e4d,5ccffdb440a2c32c
Cart Balancer (Assessment),1,1,0.5,2,114a661c,92d4d2d9e5184927
Bird Measurer (Assessment),1,1,0.5,2,1150ce68,0814ef0503b22910
Cauldron Filler (Assessment),1,0,1.0,3,1150ce68,2f4693665c892c12
Chest Sorter (Assessment),1,2,0.3333333333333333,1,1150ce68,a01a1e73146b7ff6
Mushroom Sorter (Assessment),1,0,1.0,3,1150ce68,a303441cffc18cee
Cart Balancer (Assessment),1,0,1.0,3,1150ce68,afa21f1c2b1bf0b3
Chest Sorter (Assessment),0,5,0.0,0,115c97cc,275e72ee5146e517
Mushroom Sorter (Assessment),1,2,0.3333333333333333,1,115c97cc,417c5a42a6cad8c5
Cart Balancer (Assessment),1,1,0.5,2,115c97cc,675c494f44139571
Bird Measurer (Assessment),1,7,0.125,1,115c97cc,a7bbffdd958cec28
Bird Measurer (Assessment),1,0,1.0,3,117a6053,9d0a69077ce1e47d
Cart Balancer (Assessment),1,3,0.25,1,118afe5c,42eb898f5283bcdd
Chest Sorter (Assessment),0,10,0.0,0,118afe5c,71f73f57b8c9709e
Cauldron Filler (Assessment),1,0,1.0,3,1192a921,07e823379d0e39d5
Cart Balancer (Assessment),1,2,0.3333333333333333,1,1192a921,1d7bb877492b51da
Chest Sorter (Assessment),0,9,0.0,0,1192a921,f4afaa7202e7d881
Mushroom Sorter (Assessment),1,1,0.5,2,1196d776,7a2a43ba37366158
Bird Measurer (Assessment),0,1,0.0,0,1196d776,e71903c16b035cf7
Bird Measurer (Assessment),1,0,1.0,3,11bbb62a,139999dec5b45f9e
Chest Sorter (Assessment),1,2,0.3333333333333333,1,11bbb62a,45365dd2ccb6c33a
Mushroom Sorter (Assessment),1,0,1.0,3,11bbb62a,55c160e5486a7d8b
Cart Balancer (Assessment),1,0,1.0,3,11bbb62a,74f7c2c4024535d2
Cauldron Filler (Assessment),1,0,1.0,3,11bbb62a,97ddbba695c4bc72
Bird Measurer (Assessment),1,3,0.25,1,11bc89f6,194efe39decc8e61
Cart Balancer (Assessment),1,1,0.5,2,11bc89f6,ca7ea20a13541810
Chest Sorter (Assessment),0,14,0.0,0,11bc89f6,d3658a543330998e
Mushroom Sorter (Assessment),1,2,0.3333333333333333,1,11bc89f6,d77697cdd9427468
Chest Sorter (Assessment),0,2,0.0,0,11bde99b,292f83aa730bff8f
